name,telephone,image,street_address,city,state,postal_code,country,full_address,latitude,longitude,area_served,facebook,twitter,linkedin,website,houzz_profile,category
Piccolo & Grande,098860 40650,https://st.hzcdn.com/simgs/be4363e00338762d_0-5951/_.jpg,"Plot no.215, Hebbal industrial area, belavadi post ",mysore,Karnataka,570018,IN,"Plot no.215, Hebbal industrial area, belavadi post , mysore, Karnataka, 570018",,,500009,https://www.facebook.com/PushDecors/info,,http://in.linkedin.com/pub/poojitha-purushotham/47/6b9/57/,http://www.piccolongrande.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/piccolo-and-grande-pfvwus-pf~1292200509,interior-designers
Swansea Design,096749 03085,https://st.hzcdn.com/simgs/bc43f77100335446_0-8747/_.jpg,"6/1B, Abdul Hamid street, 3rd floor Dalhousie",Kolkata,West Bengal,700069,IN,"6/1B, Abdul Hamid street, 3rd floor Dalhousie, Kolkata, West Bengal, 700069",22.5678,88.3508,500009,https://facebook.com/#!/Swansea-Design-107144924499598/,https://twitter.com/design_swansea,,https://www.swanseadesign.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/swansea-design-pfvwin-pf~817800079,interior-designers
Kavita Bhalerao,098196 04768,https://st.hzcdn.com/simgs/1e534a7a020f46d1_0-1485/_.jpg,"C/O MAB Aviation,B1-Ashok Guruprasad,Near Lakme salon,Hanuman Rd. vile parle-e ",mumbai,,400057,IN,"C/O MAB Aviation,B1-Ashok Guruprasad,Near Lakme salon,Hanuman Rd. vile parle-e , mumbai, 400057",19.1031,72.8487,500009,https://www.facebook.com/designstudiointerior/,,https://in.linkedin.com/in/kavita-bhalerao-46749743,www.kavitabhalerao.com,https://www.houzz.in/professionals/interior-designers-and-decorators/kavita-bhalerao-pfvwin-pf~1258931002,interior-designers
Xclusive Interiors Pvt. Ltd.,098811 33520,//www.houzz.com/res/29230478/pic/user_0.png?v=29230478, ,Pune,Maharashtra,411027,IN," , Pune, Maharashtra, 411027",18.5842,73.804,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/xclusive-interiors-pvt-ltd-pfvwin-pf~916837668,interior-designers
Milav Design,096606 62001,https://st.hzcdn.com/simgs/16e3ebe40baf88ff_0-7122/_.jpg,"129, Jagdamba Circle, Jagdamba Nagar, Heerapura ",Jaipur,Rajasthan,302020,IN,"129, Jagdamba Circle, Jagdamba Nagar, Heerapura , Jaipur, Rajasthan, 302020",26.8548,75.7479,500009,https://www.facebook.com/milavdesign,,www.linkedin.com/in/durgeshkhatri,,https://www.houzz.in/professionals/interior-designers-and-decorators/milav-design-pfvwin-pf~691264195,interior-designers
Kadiwa Studio,090670 00764,https://st.hzcdn.com/simgs/a94310b0014c7eab_0-8139/_.jpg,"Survey No.76/1,Near Prime Rose Mall ,Baner main road,Pune ",Pune,Maharashtra,411045,IN,"Survey No.76/1,Near Prime Rose Mall ,Baner main road,Pune , Pune, Maharashtra, 411045",18.5671,73.7685,500009,https://www.facebook.com/KadiwaStudio/,,,www.kadiwa.in,https://www.houzz.in/professionals/interior-designers-and-decorators/kadiwa-studio-pfvwin-pf~1640210983,interior-designers
Mahto Interiors,090974 91886,https://st.hzcdn.com/simgs/bdc3e9ef01d56c6d_0-1601/_.jpg, ,Ranchi,Jharkhand,834008,IN," , Ranchi, Jharkhand, 834008",23.4027,85.3114,500009,https://www.facebook.com/mahtogroup/,https://twitter.com/MahtoInteriors,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/mahto-interiors-pfvwus-pf~721866494,interior-designers
croquis interior,090998 80679,https://st.hzcdn.com/simgs/29435d0d06fa299b_0-0084/_.jpg,ahmedabad ,ahmedabad,,380009,IN,"ahmedabad , ahmedabad, 380009",23.0381,72.5546,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/croquis-interior-pfvwus-pf~1100960131,interior-designers
Decorsia,097400 16613,https://st.hzcdn.com/simgs/7813b01409d39c79_0-0433/_.jpg, ,Bangalore Urban,Karnataka,560032,IN," , Bangalore Urban, Karnataka, 560032",13.0265,77.6,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/decorsia-pfvwin-pf~791347732,interior-designers
CastleGenie,097426 66629,https://st.hzcdn.com/simgs/4a139f4c090ad451_0-1937/_.jpg, ,Bangalore,Karnataka,560102,IN," , Bangalore, Karnataka, 560102",12.9114,77.6443,500009,https://www.facebook.com/CastleGenie/,,,www.castlegenie.com,https://www.houzz.in/professionals/interior-designers-and-decorators/castlegenie-pfvwin-pf~631713113,interior-designers
Active Designs Pvt Ltd,096332 29933,https://st.hzcdn.com/simgs/68a3c991067108a7_0-8362/_.jpg, ,"Vennala - Eroor Road, Kochi",,682028,IN," , Vennala - Eroor Road, Kochi, 682028",9.9863,76.3253,500009,https://www.facebook.com/ActiveDesignsCochin,https://twitter.com/activedesignspl,https://www.linkedin.com/profile/view?id=ACgAABqfIdgBabXgoj9EEK1rC3K4j560pDMIuwc&authType=name&authT,https://in.pinterest.com/active0001/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/active-designs-pvt-ltd-pfvwus-pf~941288035,interior-designers
Matter Of Space Pvt. Ltd.,098718 49898,https://st.hzcdn.com/simgs/63a34d090c387995_0-5013/_.jpg,"C 1082, Sushant Lok Phase 1",Gurgaon,Haryana,122002,IN,"C 1082, Sushant Lok Phase 1, Gurgaon, Haryana, 122002",28.4687,77.0976,500009,https://www.facebook.com/Matterspace,,https://www.linkedin.com/company/13433393,www.matterofspace.in,https://www.houzz.in/professionals/interior-designers-and-decorators/matter-of-space-pvt-ltd-pfvwin-pf~1580374516,interior-designers
Houzlook,081234 81444,https://st.hzcdn.com/simgs/0ba34a9503bd1aa9_0-7808/_.jpg,"sanjevani complex, 1st floor, dr amedakar circle,devarabisanahanalli ,behind intel office ",Bangalore Urban,Karnataka,560103,IN,"sanjevani complex, 1st floor, dr amedakar circle,devarabisanahanalli ,behind intel office , Bangalore Urban, Karnataka, 560103",,,500009,https://www.facebook.com/houzlook/,https://twitter.com/houzlook/,,https://www.houzlook.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/houzlook-pfvwin-pf~277851179,interior-designers
DIPINDESIGN INTERIORS,098100 42930,https://st.hzcdn.com/simgs/6413c7f30f6621ea_0-9622/_.jpg, ,"New Delhi, NCR",,201010,IN," , New Delhi, NCR, 201010",28.6682,77.354,500009,https://www.facebook.com/dipindesign,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/dipindesign-interiors-pfvwin-pf~1795178154,interior-designers
Storey Tellers Design Studio,081309 81111,https://st.hzcdn.com/simgs/86e3c75302036e56_0-5790/_.jpg,"3rd Floor, Khasra No. 846/1, Ghitorni, Near Metro Pillar No. 115 ",New Delhi,Delhi,110030,IN,"3rd Floor, Khasra No. 846/1, Ghitorni, Near Metro Pillar No. 115 , New Delhi, Delhi, 110030",28.484,77.1541,500009,https://www.facebook.com/Storey-Tellers-268438128348519,,https://www.linkedin.com/company/storey-tellers,https://storeytellers.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/storey-tellers-design-studio-pfvwin-pf~1741013148,interior-designers
IRENIC SPACES,91000000000,https://st.hzcdn.com/simgs/b72317ad088767a7_0-1674/_.jpg,Pune ,Pune,Maharashtra,411038,IN,"Pune , Pune, Maharashtra, 411038",18.5084,73.8054,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/irenic-spaces-pfvwin-pf~1797647926,interior-designers
KSD Studio,098330 03239,https://st.hzcdn.com/simgs/37e3c98a018e04f7_0-7476/_.jpg,"2nd Floor,  Veetrag Chambers 46, Cawasji Patel Street, Fort",Mumbai,Maharashtra,400001,IN,"2nd Floor,  Veetrag Chambers 46, Cawasji Patel Street, Fort, Mumbai, Maharashtra, 400001",18.9401,72.8419,500009,https://www.facebook.com/kshiti.shah,,https://www.linkedin.com/in/kshitishah/,https://www.ksdesign.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/ksd-studio-pfvwin-pf~1866597852,interior-designers
The Canvas Project,097650 04309,https://st.hzcdn.com/simgs/5c5389d8031ecfef_0-5754/_.jpg,"Dwarkadheesh Residency, Pimple Saudagar Near Shivar Chowk",Pune,Maharashtra,411027,IN,"Dwarkadheesh Residency, Pimple Saudagar Near Shivar Chowk, Pune, Maharashtra, 411027",18.5842,73.804,500009,https://www.facebook.com/thecanvasproject.tcp?mibextid=ZbWKwL,,,https://instagram.com/thecanvasproject_tcp?igshid=MDM4ZDc5MmU=,https://www.houzz.in/professionals/interior-designers-and-decorators/the-canvas-project-pfvwin-pf~1011250285,interior-designers
Weespaces,,https://st.hzcdn.com/simgs/ef2368f1028bec8b_0-9937/_.jpg,Dollars Colony ,Bangalore,Karnataka,560094,IN,"Dollars Colony , Bangalore, Karnataka, 560094",13.0358,77.5773,500009,https://www.facebook.com/pages/Weespaces/133360940147659,,,http://www.wee-spaces.com/blog/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/weespaces-pfvwus-pf~1200298796,interior-designers
The SS Story,097633 36548,https://st.hzcdn.com/simgs/30b3d0b200f83203_0-8467/_.jpg,"F14, Sejj Plaza, Malad west ",Mumbai,Maharashtra,400064,IN,"F14, Sejj Plaza, Malad west , Mumbai, Maharashtra, 400064",19.1857,72.8392,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/the-ss-story-pfvwin-pf~507547132,interior-designers
Anmol Decore Kolkata,098317 72676,https://st.hzcdn.com/simgs/f6932b3404a94cf0_0-1425/_.jpg,87/165 Raja S.C.Mullick Road Gangullybagan,Kolkata,West Bengal,700047,IN,"87/165 Raja S.C.Mullick Road Gangullybagan, Kolkata, West Bengal, 700047",22.4735,88.3701,500009,https://www.facebook.com/anmoldecorekolkata.in,https://twitter.com/anmolsamrat,,http://anmoldecorekolkata.blogspot.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/anmol-decore-kolkata-pfvwus-pf~2014571199,interior-designers
Homzinterio,1800 120 002 002,https://st.hzcdn.com/simgs/0333e00907b719b9_0-9385/_.jpg, ,,,,IN, ,,,500009,https://www.facebook.com/Homzinterio/,https://twitter.com/homzinterio,https://www.linkedin.com/company/homzinterio/,https://homzinterio.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/homzinterio-pfvwin-pf~508801660,interior-designers
Jsa Interior,098364 40818,https://st.hzcdn.com/simgs/1b9392ff0367e6a2_0-1713/_.jpg,"Plot No -43, Street no - 634, Action Area -2c Rajarhat Newton",Kolkata,West Bengal,700156,IN,"Plot No -43, Street no - 634, Action Area -2c Rajarhat Newton, Kolkata, West Bengal, 700156",22.5836,88.4727,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/jsa-interior-pfvwin-pf~880894517,interior-designers
Studio Arth,073494 70902,https://st.hzcdn.com/simgs/14a373de0322cec3_0-5927/_.jpg,"34, 3rd floor, Ext road E sahakarnagar, byatarayanapura",Bangalore,Karnataka,560092,IN,"34, 3rd floor, Ext road E sahakarnagar, byatarayanapura, Bangalore, Karnataka, 560092",13.0625,77.593,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/studio-arth-pfvwin-pf~348552221,interior-designers
Fadd Studio,,https://st.hzcdn.com/simgs/dfe39cf808aebdb8_0-6843/_.jpg, ,BANGALORE,Karnataka,,IN," , BANGALORE, Karnataka",12.9719,77.5937,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/fadd-studio-pfvwus-pf~881425905,interior-designers
The Design Collaborative,097423 53608,https://st.hzcdn.com/simgs/5eb39f220a571de4_0-0688/_.jpg,The Design Collaborative    547/11 2nd floor 'A' Block Sahakarnagar  Bengaluru 560092 sahakarnagar,Bangalore,Karnataka,560092,IN,"The Design Collaborative    547/11 2nd floor 'A' Block Sahakarnagar  Bengaluru 560092 sahakarnagar, Bangalore, Karnataka, 560092",13.0625,77.593,500009,https://www.facebook.com/TheDesignCollaborativeStudio/,,,www.thedesigncollaborative.in,https://www.houzz.in/professionals/interior-designers-and-decorators/the-design-collaborative-pfvwin-pf~1328344904,interior-designers
Rasneet Anand Design,011 1111 1111,https://st.hzcdn.com/simgs/922310ed0305bff8_0-9081/_.jpg,"Lokhandwala complex, Andheri West, Mumbai ",Mumbai,Maharashtra,400053,IN,"Lokhandwala complex, Andheri West, Mumbai , Mumbai, Maharashtra, 400053",19.1334,72.8319,500009,https://www.facebook.com/Rasneet-Anand-Design-307902096500157/,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/rasneet-anand-design-pfvwus-pf~1796024038,interior-designers
Interiosplash,080951 57401,https://st.hzcdn.com/simgs/b0d3d08a0d8f0383_0-5590/_.jpg,"10, 24th Main Rd, 5th Phase, Ayodhya Nagar J P Nagar Phase 5, J. P. Nagar",Bengaluru,Karnataka,560078,IN,"10, 24th Main Rd, 5th Phase, Ayodhya Nagar J P Nagar Phase 5, J. P. Nagar, Bengaluru, Karnataka, 560078",12.8953,77.5761,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/interiosplash-pfvwin-pf~381034376,interior-designers
Dream Modular,090303 40000,https://st.hzcdn.com/simgs/39637c3902e786a0_0-2701/_.jpg,"H. No. 6-37/1/14, Plot No. 66B, Survey No.687 & 688 Near Moosapet Metro Station, Moosapet ",Hyderabad,Telangana,500018,IN,"H. No. 6-37/1/14, Plot No. 66B, Survey No.687 & 688 Near Moosapet Metro Station, Moosapet , Hyderabad, Telangana, 500018",17.4603,78.4261,500009,https://www.facebook.com/dreammodular,https://twitter.com/dreammodular,https://www.linkedin.com/in/dream-modular-232b54193/,https://www.dreammodular.com/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/dream-modular-pfvwus-pf~1355278163,interior-designers
Pencil interiors,096207 22555,https://st.hzcdn.com/simgs/a0b3bafc0a9e6530_0-0033/_.jpg, ,Bangalore Urban,Karnataka,560103,IN," , Bangalore Urban, Karnataka, 560103",12.9303,77.6762,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/pencil-interiors-pfvwau-pf~1924036026,interior-designers
Studio ODD,096633 99183,https://st.hzcdn.com/simgs/c9c3413a0fe9b7ad_0-3661/_.jpg,Amanora Hadapsar,Pune,Maharashtra,411028,IN,"Amanora Hadapsar, Pune, Maharashtra, 411028",18.4931,73.9339,500009,,,,www.studioodd.in,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/studio-odd-pfvwus-pf~847931546,interior-designers
Studio Ruh,074064 67574,https://st.hzcdn.com/simgs/ddf3e6230421222f_0-6355/_.jpg,"Totem Heights, 136/1, Gangadhar Chetty Rd, Halasuru, Yellappa Chetty Layout, Ulsoor ",Bangalore,Karnataka,560001,IN,"Totem Heights, 136/1, Gangadhar Chetty Rd, Halasuru, Yellappa Chetty Layout, Ulsoor , Bangalore, Karnataka, 560001",,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/studio-ruh-pfvwus-pf~1670454358,interior-designers
INTERIOR FACTORY,090822 51454,https://st.hzcdn.com/simgs/7b83102c06f1406b_0-2213/_.jpg, ,,,,IN, ,,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/interior-factory-pfvwin-pf~30470567,interior-designers
Kala Design Studio,083800 94864,https://st.hzcdn.com/simgs/1743be85046b6322_0-4699/_.jpg,"Shree Ganesh Aangan, F-403 Thakur Village Kandivali E",Mumbai,Maharashtra,400101,IN,"Shree Ganesh Aangan, F-403 Thakur Village Kandivali E, Mumbai, Maharashtra, 400101",,,500009,https://www.facebook.com/kaladesignstudio,,,https://www.kaladesignstudio.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/kala-design-studio-pfvwin-pf~63439174,interior-designers
amritha karnakar architectural design,098202 80142,https://st.hzcdn.com/simgs/1f73b61e0c3ec0ad_0-6429/_.jpg, ,MUMBAI,Maharashtra,400058,IN," , MUMBAI, Maharashtra, 400058",19.119,72.8369,500009,,,,www.amrithakarnakar.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/amritha-karnakar-architectural-design-pfvwus-pf~1451266368,interior-designers
Studio Jane,099202 20370,https://st.hzcdn.com/simgs/a143813906472aa3_0-5639/_.jpg, ,,,,IN, ,,,500009,,,https://www.linkedin.com/company/studiojanedesigns/,https://studiojane.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/studio-jane-pfvwin-pf~189868034,interior-designers
Nityanamya,092164 34300,https://st.hzcdn.com/simgs/e1b3c3f80631ecf8_0-8103/_.jpg,"Plot No. 478, JLPL Sector 82, Mohali, Punjab, India 140308 ",Mohali,Punjab,140308,IN,"Plot No. 478, JLPL Sector 82, Mohali, Punjab, India 140308 , Mohali, Punjab, 140308",30.6711,76.7155,500009,https://www.facebook.com/Nityanamya/,,,https://www.nityanamya.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/nityanamya-pfvwin-pf~1171160109,interior-designers
Designaire Interior Solutions,097420 69178,https://st.hzcdn.com/simgs/b6d3cf28072a3a92_0-0755/_.jpg,"Wadhwa - The Address, LBS Road Ghatkopar West",Mumbai,,400086,IN,"Wadhwa - The Address, LBS Road Ghatkopar West, Mumbai, 400086",19.0904,72.9055,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/designaire-interior-solutions-pfvwin-pf~1389401286,interior-designers
QCInteriors,077981 53303,https://st.hzcdn.com/simgs/24e3a18503b419e8_0-6640/_.jpg,Dharampeth West High Court Road,Nagpur,Maharashtra,440010,IN,"Dharampeth West High Court Road, Nagpur, Maharashtra, 440010",,,500009,https://www.facebook.com/qcinteriors,https://twitter.com/qcinteriors,https://www.linkedin.com/in/qcinteriors/,https://www.qcinteriors.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/qcinteriors-pfvwus-pf~726235926,interior-designers
June Walk Design,096639 53106,https://st.hzcdn.com/simgs/7db358ba0ccacb24_0-5277/_.jpg,"Wework, Embassy TechVillage, Outer Ring Road, ",Bangalore,Karnataka,560103,IN,"Wework, Embassy TechVillage, Outer Ring Road, , Bangalore, Karnataka, 560103",12.9303,77.6762,500009,https://www.facebook.com/pages/category/Interior-Design-Studio/June-Walk-Design-273843866723503/,,,https://junewalk.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/june-walk-design-pfvwin-pf~506738456,interior-designers
The Blue Designer,091041 55443,https://st.hzcdn.com/simgs/766317560fcb6d4b_0-4215/_.jpg,Ghatlodia ,Ahmedabad,Gujarat,380061,IN,"Ghatlodia , Ahmedabad, Gujarat, 380061",,,500009,https://www.facebook.com/TheBlueDesigner,,https://www.linkedin.com/in/the-blue-designer-01760a213/,,https://www.houzz.in/professionals/interior-designers-and-decorators/the-blue-designer-pfvwin-pf~1228924315,interior-designers
Rupal shah,093709 82277,https://st.hzcdn.com/simgs/2853aeb1067cdd46_0-4094/_.jpg,"86, popular chamber, central avenue","Nagpur, India",Maharashtra,440018,IN,"86, popular chamber, central avenue, Nagpur, India, Maharashtra, 440018",,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/rupal-shah-pfvwus-pf~1201309620,interior-designers
iiistudio-Infinite Ideas interiors,088860 18866,https://st.hzcdn.com/simgs/b8f37db50001624c_0-0226/_.jpg,"Gachibowli, Nanakramguda ",Hyderabad,Telangana,500008,IN,"Gachibowli, Nanakramguda , Hyderabad, Telangana, 500008",17.3991,78.3947,500009,https://www.facebook.com/InfiniteIdeasInteriors,,,www.iiistudio.in,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/iiistudio-infinite-ideas-interiors-pfvwus-pf~1954761537,interior-designers
BlueMasons,098748 70701,https://st.hzcdn.com/simgs/1b53b967099c606c_0-7358/_.jpg, ,Kolkata,West Bengal,700001,IN," , Kolkata, West Bengal, 700001",22.5739,88.3459,500009,https://www.facebook.com/bluemasons/,,,https://www.bluemasons.com,https://www.houzz.in/professionals/interior-designers-and-decorators/bluemasons-pfvwin-pf~94908305,interior-designers
Aditi sharma design studio,096505 68826,https://st.hzcdn.com/simgs/ef13acf90ec2edff_0-3267/_.jpg, ,gurgaon,Haryana,122002,IN," , gurgaon, Haryana, 122002",,,500009,,,,www.aditisharmadesignstudio.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/aditi-sharma-design-studio-pfvwus-pf~93618745,interior-designers
The Design Chapel,095036 11067,https://st.hzcdn.com/simgs/8be35cc80a81c32b_0-1025/_.jpg, ,Mumbai,Maharashtra,,IN," , Mumbai, Maharashtra",19.0728,72.8826,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/the-design-chapel-pfvwin-pf~279906011,interior-designers
Sumit Donga Designs,090222 90556,https://st.hzcdn.com/simgs/cd03ac45067e3230_0-4088/_.jpg, ,mumbai,,421003,IN," , mumbai, 421003",19.2292,73.1593,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/sumit-donga-designs-pfvwus-pf~278563139,interior-designers
Angie Homes,098107 11655,https://st.hzcdn.com/simgs/49d360840d4169b3_0-7987/_.jpg, ,,,,IN, ,,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/angie-homes-pfvwin-pf~154658247,interior-designers
Innches Studio,081051 51999,https://st.hzcdn.com/simgs/40b3563d06ee96d4_0-5434/_.jpg,"Anand Surya First Floor ,15th cross, 100 Feet Ring Rd, above HDFC Bank, JP Nagar 6th Phase",Bengaluru,Karnataka,560078,IN,"Anand Surya First Floor ,15th cross, 100 Feet Ring Rd, above HDFC Bank, JP Nagar 6th Phase, Bengaluru, Karnataka, 560078",12.8953,77.5761,500009,https://www.facebook.com/innchesinteriorstudio/,,https://in.linkedin.com/company/innches,https://innches.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/innches-studio-pfvwin-pf~760220249,interior-designers
Lakkadworks,099993 81022,https://st.hzcdn.com/simgs/cf53c09402aca9bb_0-8757/_.jpg,"C2 BLock, 23 A House no, Sushant Lok 1, Gurugram ",Gurugram,Haryana,122002,IN,"C2 BLock, 23 A House no, Sushant Lok 1, Gurugram , Gurugram, Haryana, 122002",28.4687,77.0976,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/lakkadworks-pfvwin-pf~1766282155,interior-designers
The Design Integra,094150 96292,https://st.hzcdn.com/simgs/4733f17100370d03_0-9176/_.jpg,Hasimpur ramduttpur Chotalapur pandypur,Varanasi,Uttar Pradesh,221002,IN,"Hasimpur ramduttpur Chotalapur pandypur, Varanasi, Uttar Pradesh, 221002",25.3403,82.9764,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/the-design-integra-pfvwin-pf~725528454,interior-designers
Wea Designs PVT LTD,079960 60000,https://st.hzcdn.com/simgs/8ae3b1db083960b2_0-3732/_.jpg,"Wea Design Interiors 119, 2nd main Rd, KSRTC Layout, 2nd Phase, JP Nagar, Bengaluru, Karnataka 560078 ",Bangalore,Karnataka,560078,IN,"Wea Design Interiors 119, 2nd main Rd, KSRTC Layout, 2nd Phase, JP Nagar, Bengaluru, Karnataka 560078 , Bangalore, Karnataka, 560078",12.8953,77.5761,500009,https://www.facebook.com/WeaDesignInteriors/,,https://in.linkedin.com/company/wea-design-interiors,www.weadesign.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/wea-designs-pvt-ltd-pfvwus-pf~1168253981,interior-designers
htid,088283 46464,https://st.hzcdn.com/simgs/e33344700d42ade6_0-0982/_.jpg,"2, 1st Floor, Shubhlaxmi Shopping center, Above Samrat jeweler's, Rani sati road, Malad east ",Mumbai,Maharashtra,400 097,IN,"2, 1st Floor, Shubhlaxmi Shopping center, Above Samrat jeweler's, Rani sati road, Malad east , Mumbai, Maharashtra, 400 097",19.1838,72.869,500009,www.facebook.com/hirentankinteriordesigner,,,www.htid.in,https://www.houzz.in/professionals/interior-designers-and-decorators/htid-pfvwin-pf~691530123,interior-designers
Align Designs,081236 44568,https://st.hzcdn.com/simgs/b4c3221e072c8379_0-2362/_.jpg,Mahadevapura ,Bangalore,Karnataka,560048,IN,"Mahadevapura , Bangalore, Karnataka, 560048",12.9864,77.7029,500009,https://www.facebook.com/people/Align-Designs/61567136499107/,,https://www.linkedin.com/company/aligndesigns,https://aligndesigns.in/home/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/align-designs-pfvwus-pf~223385937,interior-designers
STUDIO ABODE,098209 66453,https://st.hzcdn.com/simgs/c4f36b8e07b4658a_0-7659/_.jpg,Andheri east ,Mumbai,Maharashtra,400059,IN,"Andheri east , Mumbai, Maharashtra, 400059",19.1156,72.8776,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/studio-abode-pfvwin-pf~1515441810,interior-designers
Vezza Space Saving Furniture,084483 79979,https://st.hzcdn.com/simgs/4b732c830da41bd3_0-6115/_.jpg,BLK 1 Sector 116,Noida,Uttar Pradesh,201306,IN,"BLK 1 Sector 116, Noida, Uttar Pradesh, 201306",28.5029,77.4621,500009,,,,https://www.vezzaindia.com,https://www.houzz.in/professionals/interior-designers-and-decorators/vezza-space-saving-furniture-pfvwin-pf~1354159923,interior-designers
Archkruti Studio,078925 86235,https://st.hzcdn.com/simgs/d283e12c08dcdcd1_0-3196/_.jpg, ,Mangalore,Karnataka,590011,IN," , Mangalore, Karnataka, 590011",,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/archkruti-studio-pfvwus-pf~723499042,interior-designers
Studio Red,072050 30555,https://st.hzcdn.com/simgs/9243696e07fa5a6b_0-9849/_.jpg,"Plot No. A295, Saheed Nagar Rd Saheed Nagar",Bhubaneswar,Orissa,751007,IN,"Plot No. A295, Saheed Nagar Rd Saheed Nagar, Bhubaneswar, Orissa, 751007",20.3089,85.8408,500009,https://www.facebook.com/studioredinteriorsofficial,,,https://studioredconstructions.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/studio-red-pfvwin-pf~819085411,interior-designers
Beautiful Homes Service By Asian Paints,022 6191 0605,https://st.hzcdn.com/simgs/c2533011030c2ce8_0-6132/_.jpg,6A Shantinagar Santacruz,Mumbai,Maharashtra,400055,IN,"6A Shantinagar Santacruz, Mumbai, Maharashtra, 400055",,,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/beautiful-homes-service-by-asian-paints-pfvwin-pf~315068762,interior-designers
Neotecture,079 4009 1745,https://st.hzcdn.com/simgs/df037c1f046f2d8b_0-8465/_.jpg, ,Ahmedabad,,380054,IN," , Ahmedabad, 380054",23.0386,72.5138,500009,https://www.facebook.com/Neotecture/?ref=br_rs,,,http://www.neotecture.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/neotecture-pfvwin-pf~596700570,interior-designers
Interior designer,091103 38100,https://st.hzcdn.com/simgs/f7d36ef003e4ddd5_0-9014/_.jpg,1520 NSC Bose Nagar Kandrika ,Vijayawada,Andhra Pradesh,520015,IN,"1520 NSC Bose Nagar Kandrika , Vijayawada, Andhra Pradesh, 520015",,,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/interior-designer-pfvwin-pf~977869314,interior-designers
HomeLane,1800 102 4663,https://st.hzcdn.com/simgs/fe5364bb0731d74d_0-6808/_.jpg,"4th floor, Gopalan Signature Mall Old Madras Road, Bengaluru 4th Floor, BKN Ambaram Estates, No 648/L,  1st Main, 1st Stage, Indiranagar",Bangalore,Karnataka,560093,IN,"4th floor, Gopalan Signature Mall Old Madras Road, Bengaluru 4th Floor, BKN Ambaram Estates, No 648/L,  1st Main, 1st Stage, Indiranagar, Bangalore, Karnataka, 560093",12.9829,77.6697,500009,https://www.facebook.com/homelaneinteriors,https://twitter.com/homelanedecors,https://www.linkedin.com/company/homelane,www.homelane.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/homelane-pfvwus-pf~1293912189,interior-designers
